brand,product_name,clothing_type,fabric_composition,fiber_json,most_dominant_fiber,fs_bio_share,fs_biodeg_tier,source,country_of_brand,scraped_url,scraped_at,origin
Kith,Kith London Polo Soccer Jersey - White,polo,Polyester blend Diamond logo jacquard sport pique Ribbed polo collar with button closure Contrasting panels Kith logo printed at the chest Kith-branded satin label at the hem See garment tag for care ,"{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,multinational,US,https://kith.com/products/khm034148-101,2026-06-26T05:24:47.055116,api
Kith,Kith London Classic Logo Nelson Hoodie - Black,hoodie,"400 GSM cotton fleece Drawcord-adjustable hood Kangaroo pocket on the front Artwork embroidered on the front Ribbed neckline, sleeve cuffs, and waistband Oversized with dropped shoulders See garment t","{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/khm034108-001,2026-06-26T05:24:47.055533,api
Kith,Kith Union K Sport Logo Tee - Nocturnal,t-shirt,230 GSM cotton jersey Ribbed neckline Artwork printed at the chest Machine wash inside out Wash with like colors Style: khm034101-413 Color: Nocturnal Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/khm034101-413,2026-06-26T05:24:47.055689,api
Kith,Kith Union Jack Shield Vintage Tee - White,t-shirt,230 GSM cotton jersey Vintage-washed Ribbed neckline Chest pocket Artwork printed on the pocket and the back Machine wash inside out Wash with like colors Style: khm034098-101 Color: White Material: 1,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/khm034098-101,2026-06-26T05:24:47.056191,api
Kith,Kith Modernist Logo Tee - White,t-shirt,230 GSM cotton jersey Ribbed neckline Artwork printed at the chest Machine wash inside out Wash with like colors Style: khm034100-101 Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/khm034100-101,2026-06-26T05:24:47.056352,api
Kith,Agolde Ester Twist Dress - Black,dress,Lyocell blend Round neckline Subtle ruched construction throughout Fitted silhouette Style: aga20008-1618 Color: Black Material: 94% Lyocell / 6% Spandex,"{""lyocell"": 94.0, ""elastane"": 6.0}",lyocell,94.0,high,multinational,US,https://kith.com/products/aga20008-1618,2026-06-26T05:24:47.060212,api
Kith,SIR Rioja String Triangle Top - Pacha Mineral Stripe,top,Lightweight lycra Adjustable triangle cups Bead artwork on the right string Self-tie closure on the back All-over exclusive SIR print Style: sir425-0013t Color: Pacha Mineral Stripe Material: 76% Nylo,"{""nylon"": 76.0, ""elastane"": 24.0}",nylon,0.0,low,multinational,US,https://kith.com/products/sir425-0013t,2026-06-26T05:24:47.060789,api
Kith,Brain Dead Logo Head Hoodie - Slate,hoodie,Cotton Two piece hood Brain Dead logo printed at the chest Kangaroo pocket Ribbed sleeve cuffs and hem Style: bds25t09004821bl05 Color: Slate Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/bds25t09004821bl05,2026-06-26T05:24:47.060983,api
Kith,Miaou Amelia Top - Blue Small Dot,top,Lightweight jersey Boat neckline Serge edges All-over polka dot artwork Fitted silhouette Cropped length Style: mi7183ljbblsd Color: Blue Small Dot Material: 94% Tencel Lyocell / 6% Spandex,"{""tencel"": 94.0, ""elastane"": 6.0}",tencel,94.0,high,multinational,US,https://kith.com/products/mi7183ljbblsd,2026-06-26T05:24:47.061224,api
Kith,South2 West8 Rugger Cotton Plainstitch Shirt - Crazy Pattern,shirt,Cotton Classic collar Two button placket on the front South2 West8 logo at the chest Ribbed sleeve cuffs Style: s2rw650-red Color: Crazy Pattern Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/s2rw650-red,2026-06-26T05:24:47.062306,api
Kith,"South2 West8 Simplify, Simplify Long Sleeve Crew Neck Tee - Navy",t-shirt,Polyester and cotton blend Ribbed crew neckline Text printed at the chest Embroidered South2 West8 logo on the sleeve Ribbed sleeve cuffs and hem Style: s2rw659-nvy Color: Navy Material: 65% Polyester,"{""polyester"": 65.0, ""cotton"": 35.0}",polyester,35.0,low,multinational,US,https://kith.com/products/s2rw659-nvy,2026-06-26T05:24:47.062483,api
Kith,SIR Lola String Triangle Top - Fiorello Verde,top,Lightweight lycra Adjustable triangle cups Self-tie closure on the back Contrast trim Stretchable construction All-over exclusive SIR print Style: sir425-0019t Color: Fiorello Verde Material: 76% Nylo,"{""nylon"": 76.0, ""elastane"": 24.0}",nylon,0.0,low,multinational,US,https://kith.com/products/sir425-0019t,2026-06-26T05:24:47.064313,api
Kith,Miaou Natalia Dress - Black Small Dot,dress,Polyester blend Halter neckline with tie closure Ruched construction at the waist Flared skirt Built-in shorts Zipper closure on the back All-over polka dot artwork Style: mi5061slkbksd Color: Black S,"{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,multinational,US,https://kith.com/products/mi5061slkbksd,2026-06-26T05:24:47.064485,api
Kith,Miaou Luna Top - Black Small Dot,top,Rayon blend Wide shoulder strap Square neckline All-over polka dot artwork Cropped fit Classic Imogene corset silhouette Style: mi7110ponbksd Color: Black Small Dot Material: 65% Rayon / 30% Nylon / 5,"{""rayon"": 65.0, ""nylon"": 30.0, ""elastane"": 5.0}",rayon,65.0,medium,multinational,US,https://kith.com/products/mi7110ponbksd,2026-06-26T05:24:47.065201,api
Kith,Alexander Wang Reflective Mid Rise Midi Skirt - Black,skirt,Polyester Zigzag elasticated waistband High-shine finish Reflective gradient silhouette Style: aw1wc1265391-965b Color: Black Material: 100% Polyester,"{""polyester"": 100.0}",polyester,0.0,low,multinational,US,https://kith.com/products/aw1wc1265391-965b,2026-06-26T05:24:47.066857,api
Kith,Metalwood Club Building Tee - Black,t-shirt,Cotton Ribbed crew neckline Printed graphic at the chest and back Style: mws25-03-102-blk Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-102-blk,2026-06-26T05:24:47.068472,api
Kith,Metalwood Flyer Hooded Sweatshirt - Black,hoodie,Polyester blend Two-piece hood Metalwood Los Angeles branding on the front and back Kangaroo pocket Ribbed sleeve cuffs and hem Style: mws25-06-105-blk Color: Black Material: 58% Polyester / 42% Cotto,"{""polyester"": 58.0, ""cotton"": 42.0}",polyester,42.0,low,multinational,US,https://kith.com/products/mws25-06-105-blk,2026-06-26T05:24:47.068633,api
Kith,Maison Margiela Denim Jacket - Blue Wash,jacket,Cotton denim Spread collar Button closure on front Four-button pocket on front Side flap pockets with button closure Distressed pocket trims Four stitches at the back Contrast topstitching Style: s67a,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/s67am0100-m30037-961,2026-06-26T05:24:47.068827,api
Kith,Brain Dead Logo Head Tee - Black,t-shirt,Cotton Ribbed crew neckline Brain Dead logo head graphic printed at the chest Style: bds25t00004820bk01 Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/bds25t00004820bk01,2026-06-26T05:24:47.069332,api
Kith,Bond Eye Lucia Maxi Dress - Black,dress,Nylon blend Self lined Wide shoulder strap Scoop neckline Side slit Open back Maxi length Style: bebare016fl-blk Color: Black Material: 75% Nylon / 25% Spandex,"{""nylon"": 75.0, ""elastane"": 25.0}",nylon,0.0,low,multinational,US,https://kith.com/products/bebare016fl-blk,2026-06-26T05:24:47.069591,api
Kith,Stampd Cherub Relaxed Tee V2 - Black,t-shirt,Cotton Ribbed crew neckline Stampd® seasonal graphic printed at the chest Stampd® strike logo printed on the back Stampd® hologram authenticity label sewn inseam Style: sla-m4004te-blk Color: Black Ma,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/sla-m4004te-blk,2026-06-26T05:24:47.069779,api
Kith,Metalwood Blades Gym Tee - White,t-shirt,Cotton Ribbed crew neckline Blades graphic printed on the front Style: mws25-03-108-wht Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-108-wht,2026-06-26T05:24:47.070085,api
Kith,Bond Eye Claudia Tank Top - Sienna Bare,top,Mesh Boat neckline Ruched construction Medium stretch silhouette Crinkle texture Cropped fit Style: bebound616pm-sie Color: Sienna Bare Material: 93% Nylon / 7% Spandex,"{""nylon"": 93.0, ""elastane"": 7.0}",nylon,0.0,low,multinational,US,https://kith.com/products/bebound616pm-sie,2026-06-26T05:24:47.070481,api
Kith,Brain Dead 3D Embroidered Logo Head Garment Dyed Hoodie - Brown,hoodie,Cotton Two-piece hood Brain Dead 3D embroidered logo head at the chest Kangaroo pocket Ribbed sleeve cuffs and hem Style: bds25t09004778br01 Color: Brown Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/bds25t09004778br01,2026-06-26T05:24:47.070873,api
Kith,Metalwood Blades Gym Zip Hooded Sweatshirt - Heather Grey,hoodie,Polyester blend Two-piece hood Zipper closure on the front Blades artwork printed on front and back Split kangaroo pocket on the front Ribbed sleeve cuffs and hem Style: mws25-06-106-hgry Color: Heath,"{""polyester"": 58.0, ""cotton"": 42.0}",polyester,42.0,low,multinational,US,https://kith.com/products/mws25-06-106-hgry,2026-06-26T05:24:47.071143,api
Kith,Craig Green Quilted Worker Jacket - Dark Green,jacket,Wool Classic collar with drawstrings Button closure on the front Two chest pockets Two patch pockets All-over self tie pattern Style: cgaw25cwojkt94-grn Color: Dark Green Material: 100% Wool,"{""wool"": 100.0}",wool,100.0,high,multinational,US,https://kith.com/products/cgaw25cwojkt94-grn,2026-06-26T05:24:47.071739,api
Kith,Stampd Minimal Relaxed Tee - White,t-shirt,Cotton Ribbed crew neckline Stampd® seasonal graphic printed at the chest Stampd® hologram authenticity label sewn inseam Signature relaxed fit Style: sla-m4006te-wht Color: White Material: 100% Cotto,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/sla-m4006te-wht,2026-06-26T05:24:47.072083,api
Kith,Undercover Josep Baque Tee - White,t-shirt,Cotton fabric Ribbed crew neckline Josep Baque digitally printed graphics on the front Style: uc2e3804-wht Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/uc2e3804-wht,2026-06-26T05:24:47.072732,api
Kith,Craig Green Wool Quilted Worker Jacket - Black,jacket,Wool Classic collar with drawstrings Button closure on front Two chest pockets Two patch pockets All-over self tie pattern Style: cgaw25cwojkt88-blk Color: Black Material: 100% Wool,"{""wool"": 100.0}",wool,100.0,high,multinational,US,https://kith.com/products/cgaw25cwojkt88-blk,2026-06-26T05:24:47.072920,api
Kith,Craig Green Plaid Split Shirt - Navy Check,shirt,Cotton Classic collar with raw construction Button closure on front Buttoned sleeve cuffs All-over taping and check pattern Curved hem Style: cgaw25cwoshi66-nvy Color: Navy Check Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/cgaw25cwoshi66-nvy,2026-06-26T05:24:47.073109,api
Kith,Miaou Mathilde Top - Blue Small Dot,top,Slinky jersey Halter neckline Corset-like waist Hook closure on the back Open back All-over polka dot artwork Fitted silhouette Style: mi7189slkblsd Color: Blue Small Dot Material: 95% Polyester / 5% ,"{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,multinational,US,https://kith.com/products/mi7189slkblsd,2026-06-26T05:24:47.073297,api
Kith,Brain Dead Logo Head Tee - White,t-shirt,Cotton Ribbed crew neckline Brain Dead logo head graphic printed at the chest Style: bds25t00004820wh01 Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/bds25t00004820wh01,2026-06-26T05:24:47.074155,api
Kith,Undercover Delusional Behavior Sweatshirt - Black,hoodie,Cotton Ribbed crew neckline Delusional Behavior printed on the front Ribbed sleeve cuffs and hem Style: uc2e4892-1 Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/uc2e4892-1,2026-06-26T05:24:47.074332,api
Kith,ReDone Silly Mickey Boyfriend Tee - Black,t-shirt,Cotton jersey RIbbed crew neckline Graphic printed on the front and back Oversized vintage silhouette Style: rd024-02wbfg005 Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/rd024-02wbfg005,2026-06-26T05:24:47.075478,api
Kith,TROPIC OF C Equator Top - Olive Guinea,top,Nylon blend Fully lined Thin shoulder straps Square neckline Adjustable triangle cups Self-tie closure on the back All-over graphic printed Style: toccs60-oli Color: Olive Guinea Material: 80% Nylon /,"{""nylon"": 80.0, ""elastane"": 20.0}",nylon,0.0,low,multinational,US,https://kith.com/products/toccs60-oli,2026-06-26T05:24:47.076290,api
Kith,Adrian Cashmere Symbiosis Tee - Yellow,t-shirt,Cashmere Round neckline Dropped shoulders Graphic printed at the chest and back Contrast trims Lightweight knit texture Slightly transparent silhouette Style: acss-ss25-01-ylq Color: Yellow Material: ,"{""cashmere"": 100.0}",cashmere,100.0,high,multinational,US,https://kith.com/products/acss-ss25-01-ylq,2026-06-26T05:24:47.076660,api
Kith,TROPIC OF C Orb Praia Top - Mineral,top,Nylon blend Halter neckline Adjustable triangle cups Organic-shaped ring on the front Self-tie closure on the back Provides UV protection Brushed finish Matte look Style: toccs721-min Color: Mineral M,"{""nylon"": 78.0, ""elastane"": 22.0}",nylon,0.0,low,multinational,US,https://kith.com/products/toccs721-min,2026-06-26T05:24:47.076953,api
Kith,ReDone Drink Wine Classic Tee - Vintage White,t-shirt,Cotton Ribbed crew neckline Graphic printed on the front Oversized silhouette Cropped fit Style: rd024-02wcgt376 Color: Vintage White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/rd024-02wcgt376,2026-06-26T05:24:47.077109,api
Kith,Adrian Cashmere Kai Double Layer top - Cream,top,Cashmere Round neckline Dropped shoulders Double-layer construction Lightweight knit texture Style: acdl-on24-10-bge Color: Cream Material: 100% Cashmere,"{""cashmere"": 100.0}",cashmere,100.0,high,multinational,US,https://kith.com/products/acdl-on24-10-bge,2026-06-26T05:24:47.077713,api
Kith,TROPIC OF C Equator Top - Honey Comb,top,Nylon blend Thin straps Square neckline Adjustable triangle cups Self-tie closure on the back All-over graphic printed Style: toccs60-hon Color: Honey Comb Material: 80% Nylon / 20% Lycra,"{""nylon"": 80.0, ""elastane"": 20.0}",nylon,0.0,low,multinational,US,https://kith.com/products/toccs60-hon,2026-06-26T05:24:47.078158,api
Kith,Metalwood Mountaineer Crewneck Sweatshirt - Gold,hoodie,Cotton Washed finish Ribbed crew neckline Embroidered Metalwood printed on the front Ribbed sleeve cuffs and hem Style: mws25-06-101-gld Color: Gold Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-06-101-gld,2026-06-26T05:24:47.079035,api
Kith,Metalwood Can Opener Long Sleeve Tee - Navy,t-shirt,Cotton Ribbed crew neckline Printed graphic on the front Style: mws25-03-110-nvy Color: Navy Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-110-nvy,2026-06-26T05:24:47.079658,api
Kith,Metalwood Club Building Tee - Heather Grey,t-shirt,Cotton Ribbed crew neckline Printed graphic at the chest and back Style: mws25-03-102-hgry Color: Heather Grey Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-102-hgry,2026-06-26T05:24:47.079798,api
Kith,Metalwood Flyer Long Sleeve Tee - Black,t-shirt,Cotton Ribbed crew neckline Metalwood Los Angeles branding on the front Style: mws25-03-103-blk Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-103-blk,2026-06-26T05:24:47.080507,api
Kith,Metalwood Word Long Sleeve Tee - White,t-shirt,Cotton Ribbed crew neckline Metalwood printed on the front Ribbed sleeve cuffs Style: mws25-03-107-wht Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-107-wht,2026-06-26T05:24:47.081114,api
Kith,Metalwood Word Long Sleeve Tee - Black,t-shirt,Cotton Ribbed crew neckline Metalwood printed on the front Ribbed sleeve cuffs Style: mws25-03-107-blk Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-107-blk,2026-06-26T05:24:47.081273,api
Kith,GUIZIO Lola Mini Dress - Black,dress,Polyester blend Off-the-shoulder neckline Ruched construction on the sleeves Statement bow at the hip Asymmetrical draped skirt Open back Fitted silhouette Style: dgh25428k012-blk Color: Black Materia,"{""polyester"": 92.0, ""elastane"": 8.0}",polyester,0.0,low,multinational,US,https://kith.com/products/dgh25428k012-blk,2026-06-26T05:24:47.081756,api
Kith,GUIZIO Cable Knit Mini Skirt - Dark Olive,knitwear,Structured stretch Drawcord-adjustable elastic waistband Side slit Box pleat hem construction Flattering silhouette Style: dgh25309s020-oli Color: Dark Olive Material: 45% Nylon / 45% Viscose / 10% Wo,"{""nylon"": 45.0, ""viscose"": 45.0, ""wool"": 10.0}",nylon,55.0,medium,multinational,US,https://kith.com/products/dgh25309s020-oli,2026-06-26T05:24:47.082417,api
Kith,Bond Eye Holden Strapless Top - Black,top,Nylon blend Self lined Bandeau neckline Ruched construction on the sides Open back Fitted silhouette Style: bare033fl-blk Color: Black Material: 75% Nylon / 25% Spandex,"{""nylon"": 75.0, ""elastane"": 25.0}",nylon,0.0,low,multinational,US,https://kith.com/products/bare033fl-blk,2026-06-26T05:24:47.082594,api
Kith,Metalwood Rorschach Tee - Maroon,t-shirt,Cotton Ribbed crew neckline Metalwood and bold printed graphic on the front Style: mws25-03-104-mrn Color: Maroon Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-104-mrn,2026-06-26T05:24:47.082744,api
Kith,Metalwood Contrast Stitch Quarter Zip Pullover - Charcoal,knitwear,Polyester blend Stand collar Quarter zipper closure on the front Embroidered Metalwood branding on the front Metalwood logo on the back All-over contrast stitching Style: mws25-05-106-chr Color: Charc,"{""polyester"": 57.0, ""viscose"": 29.0, ""nylon"": 12.0, ""elastane"": 2.0}",polyester,29.0,low,multinational,US,https://kith.com/products/mws25-05-106-chr,2026-06-26T05:24:47.083085,api
Kith,Bond Eye Indi Triangle Top - Martini / Black,top,Nylon blend Halter neckline Adjustable triangle cups Bead artwork on the front Self-tie closure on the back Reversible silhouette Style: bebare655rv-mblk Color: Martini / Black Material: 75% Nylon / 2,"{""nylon"": 75.0, ""elastane"": 25.0}",nylon,0.0,low,multinational,US,https://kith.com/products/bebare655rv-mblk,2026-06-26T05:24:47.083351,api
Kith,Metalwood Heavy Mini Metal Logo Tee - Black,t-shirt,Cotton Ribbed crew neckline Embroidered Metalwood patch applique at the chest Style: mws25-03-18-blk Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-18-blk,2026-06-26T05:24:47.083488,api
Kith,Metalwood Cricket Heavy Pocket Tee - Tar,t-shirt,Cotton Ribbed crew neckline Patch pocket at the chest Cricket and graphic branding on chest pocket Style: mws25-03-106-tar Color: Tar Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-106-tar,2026-06-26T05:24:47.083642,api
Kith,Frankies Bikinis Lochlin Knit Pant - Stone,knitwear,Viscose blend knit Drawcord-adjustable elastic waistband Contrast trims Ribbed texture Cable stitch artwork on the sides Wide-leg silhouette Style: fb40145rk-stn Color: Stone Material: 40% Viscose / 3,"{""viscose"": 40.0, ""nylon"": 30.0, ""polyester"": 27.0, ""cashmere"": 3.0}",viscose,43.0,low,multinational,US,https://kith.com/products/fb40145rk-stn,2026-06-26T05:24:47.083958,api
Kith,Metalwood Rorschach Tee - White,t-shirt,Cotton Ribbed crew neckline Metalwood and bold graphic printed on the front Style: mws25-03-104-wht Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-104-wht,2026-06-26T05:24:47.084291,api
Kith,Bond Eye Harper Maxi Dress - Rosewood Mesh,dress,Mesh Wide shoulder strap Plunge neckline Self-tie closure on front and back neck Cutout artwork on front and back All-over graphic printed Medium-stretch silhouette Maxi length Style: bebound690pm-ros,"{""nylon"": 94.0, ""elastane"": 6.0}",nylon,0.0,low,multinational,US,https://kith.com/products/bebound690pm-ros,2026-06-26T05:24:47.084467,api
Kith,Bond Eye Reversible Akira Top - Martini / Black,top,Nylon blend Self-lined Halter neckline Open back Reversible silhouette Cropped fit Style: bebare014rv-mblk Color: Martini / Black Material: 75% Nylon / 25% Spandex,"{""nylon"": 75.0, ""elastane"": 25.0}",nylon,0.0,low,multinational,US,https://kith.com/products/bebare014rv-mblk,2026-06-26T05:24:47.085010,api
Kith,Frankies Bikinis Leo Knit Cardigan - Stone,knitwear,Viscose blend knit Round neckline Button closure on the front Long sleeves with rolled finishes Frankie's Bikinis logo embroidered on the back Paneled construction Snug fit Style: fb36143kn-stn Color:,"{""viscose"": 40.0, ""nylon"": 30.0, ""polyester"": 27.0, ""cashmere"": 3.0}",viscose,43.0,low,multinational,US,https://kith.com/products/fb36143kn-stn,2026-06-26T05:24:47.085435,api
Kith,GUIZIO Pleated Micro Mini Skirt - Ivory,skirt,Polyester blend Fully lined Button closure on the waist Box pleated hem Mini silhouette Style: dgh25304w194-ivy Color: Ivory Material: 78% Polyester / 20% Rayon / 2% Spandex,"{""polyester"": 78.0, ""rayon"": 20.0, ""elastane"": 2.0}",polyester,20.0,low,multinational,US,https://kith.com/products/dgh25304w194-ivy,2026-06-26T05:24:47.085750,api
Kith,Agolde Devon Shirt - Rinse,shirt,Cotton denim Classic collar Button closure on front and sleeve cuffs Cinched on the back Paneled construction Contrast stitching throughout Style: aga7401-1812 Color: Rinse Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/aga7401-1812,2026-06-26T05:24:47.085929,api
Kith,Undercover Josep Baque Tee -  Black,t-shirt,Cotton fabric Ribbed crew neckline Josep Baque digitally printed graphics on the front Style: uc2e3804-blk Color: Black Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/uc2e3804-blk,2026-06-26T05:24:47.086566,api
Kith,adidas x Song for the Mute Adi006 Tee - Clay / Savannah,t-shirt,Cotton Ribbed crew neckline Textured adidas x Song for the Mute embroidery on the front adidas Tri-Stripes on the shoulder All-over subtle distressing Style: adkc2753-cly1 Color: Clay / Savannah Mater,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/adkc2753-cly1,2026-06-26T05:24:47.087345,api
Kith,adidas x Song for the Mute Adi006 Tee - Black / Wild Brown,t-shirt,Cotton Ribbed crew neckline Textured adidas x Song for the Mute embroidery on the front adidas Tri-Stripes on the shoulder All-over subtle distressing Style: adkc2741-blk1 Color: Black / Wild Brown Ma,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/adkc2741-blk1,2026-06-26T05:24:47.087853,api
Kith,Craig Green Plaid Split Shirt - Green Check,shirt,Cotton Classic collar with raw construction Button closure on the front Buttoned sleeve cuffs All-over taping and check pattern Curved hem Style: cgaw25cwoshi66-grn Color: Green Check Material: 100% C,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/cgaw25cwoshi66-grn,2026-06-26T05:24:47.088147,api
Kith,Craig Green Towel Jacket - Indigo,jacket,Cotton Point collar Button closure on the front Patch pocket at the chest Two pockets on side seam Buttoned barrel sleeve cuffs All-over distressing Style: cgaw25cwojkt74-ind Color: Indigo Material: 1,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/cgaw25cwojkt74-ind,2026-06-26T05:24:47.088440,api
Kith,adidas x Song For The Mute Adi006 Track Top - Black,top,Velvet Stand collar Two-way zipper closure on the front adidas Tri-Stripes on the sleeves Two zipper closure on front Ribbed sleeve cuffs and hem adidas logo on sleeve cuffs Embroidered adidas x Song ,"{""polyester"": 93.0, ""elastane"": 7.0}",polyester,0.0,low,multinational,US,https://kith.com/products/adkc0317-blk,2026-06-26T05:24:47.088877,api
Kith,Alpha Industries Thug Club X Alpha Cwu 45P Rivet Version Jacket - Black,jacket,Nylon Classic collar Zipper closure on front Two flap pockets on front Removable patch with Alpha embroidery on chest Utility pocket on sleeve Signature red ribbon on utility pocket zipper Ribbed cuff,"{""nylon"": 100.0}",nylon,0.0,low,multinational,US,https://kith.com/products/cjt55502c1-001,2026-06-26T05:24:47.090164,api
Kith,Alpha Industries Thug Club X Alpha Cwu-45P All-Over Rivet Version Jacket - Black,jacket,Nylon Classic collar Zipper closure on front Two flap pockets on front Removable patch with Alpha embroidery on chest Utility pocket on sleeve Signature red ribbon on utility pocket zipper Ribbed cuff,"{""nylon"": 100.0}",nylon,0.0,low,multinational,US,https://kith.com/products/cjt55500c1-001,2026-06-26T05:24:47.090421,api
Kith,Metalwood Mountaineer Crewneck Sweatshirt - Navy,hoodie,Cotton Washed finish Ribbed crew neckline Embroidered Metalwood printed on the front Ribbed sleeve cuffs and hem Style: mws25-06-101-nvy Color: Navy Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-06-101-nvy,2026-06-26T05:24:48.123717,api
Kith,Frankies Bikinis May Modal Midi Skirt - Paris At Midnight,skirt,Soft jersey knit Elasticated waistband Bow artwork on the waistband Flouncy towards the hem All-over polka dot pattern Low-waisted silhouette Style: fb21149jy-pamp Color: Paris At Midnight Material: 9,"{""modal"": 95.0, ""elastane"": 5.0}",modal,95.0,high,multinational,US,https://kith.com/products/fb21149jy-pamp,2026-06-26T05:24:48.123977,api
Kith,Metalwood Blades Gym Tee - Navy,t-shirt,Cotton Ribbed crew neckline Blades graphic printed on the front Style: mws25-03-108-nvy Color: Navy Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/mws25-03-108-nvy,2026-06-26T05:24:48.125372,api
Kith,Metalwood Lined V-Neck Pullover Windbreaker - Multicolor,knitwear,Polyester Ribbed V-neckline Metalwood embroidered logo on the sleeve Ribbed sleeve cuffs and hem Style: mws25-05-110-mlt Color: Multicolor Material: 100% Polyester,"{""polyester"": 100.0}",polyester,0.0,low,multinational,US,https://kith.com/products/mws25-05-110-mlt,2026-06-26T05:24:48.125552,api
Kith,Undercover Tee - Cream Base,t-shirt,Cotton Ribbed crew neckline All-over artwork Ribbed sleeve cuffs Style: uc2e4814-3 Color: Cream Base Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/uc2e4814-3,2026-06-26T05:24:48.126207,api
Kith,EB Denim Eero Polo Tee - White,t-shirt,Cotton Polo collar Button closure on the front Dropped shoulders Cinched at the waist Signature spine seam Cropped fit Style: ebw2602erplt-wht Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/ebw2602erplt-wht,2026-06-26T05:24:48.126467,api
Kith,Stampd 1993 Cherub Relaxed Tee - White,t-shirt,Cotton Ribbed crew neckline Stampd® seasonal graphics printed on the front and back Stampd® hologram authenticity label sewn inseam Style: sla-m4005te-wht Color: White Material: 100% Cotton,"{""cotton"": 100.0}",cotton,100.0,high,multinational,US,https://kith.com/products/sla-m4005te-wht,2026-06-26T05:24:48.127520,api
